Unnamed: 0_x,station,总流量,高峰流量,平峰流量,Unnamed: 0.1,treat,count,车相关,商务住宅,生活服务,购物服务,餐饮服务,科教文化服务,公共设施,政府机构及社会团体,体育休闲服务,医疗保健服务,风景名胜,金融保险服务,住宿服务,Unnamed: 0_y,pop
18874,2018_华发大厦②,4896.0,2612.0,2284.0,736.0,True,1756.0,16.0,172.0,278.0,653.0,213.0,24.0,338.0,37.0,25.0,15.0,3.0,37.0,34.0,736,18778.0
18875,2018_华夏园,1528.0,866.0,662.0,8217.0,False,116.0,36.0,31.0,4.0,8.0,6.0,2.0,29.0,2.0,1.0,2.0,0.0,8.0,10.0,8490,3672.0
18876,2018_华大基因,636.0,360.0,276.0,3951.0,False,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3980,259.0
18877,2018_华大科技,2450.0,1434.0,1016.0,3065.0,False,11.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,3094,1872.0
18878,2018_华安居,978.0,548.0,430.0,3130.0,False,44.0,0.0,18.0,0.0,3.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3159,1405.0
18879,2018_华富工业园,5272.0,3364.0,1908.0,3734.0,False,358.0,26.0,101.0,34.0,55.0,28.0,11.0,87.0,12.0,3.0,3.0,0.0,12.0,22.0,3763,9540.0
18880,2018_华富市场,35716.0,19790.0,15926.0,1126.0,True,1741.0,78.0,154.0,139.0,548.0,163.0,86.0,750.0,19.0,42.0,29.0,1.0,55.0,23.0,1124,17060.0
18881,2018_华富路①,17934.0,9416.0,8518.0,1932.0,True,1080.0,2.0,107.0,20.0,235.0,105.0,17.0,914.0,11.0,18.0,2.0,10.0,51.0,6.0,1944,95.0
18882,2018_华富路②,20966.0,11150.0,9816.0,889.0,True,1715.0,4.0,296.0,57.0,363.0,154.0,37.0,1180.0,18.0,26.0,9.0,4.0,88.0,9.0,887,82.0
18883,2018_华富路③,2408.0,1404.0,1004.0,1151.0,True,1309.0,6.0,249.0,30.0,274.0,109.0,19.0,915.0,17.0,20.0,8.0,4.0,69.0,6.0,1149,83.0
18884,2018_华富路④,692.0,332.0,360.0,1090.0,True,1747.0,16.0,285.0,71.0,374.0,156.0,53.0,1177.0,13.0,29.0,10.0,12.0,78.0,13.0,1088,138.0
18885,2018_华富路口,21608.0,13412.0,8196.0,738.0,True,1547.0,26.0,358.0,130.0,250.0,134.0,37.0,584.0,76.0,29.0,16.0,7.0,68.0,29.0,738,103.0
18886,2018_华富路始发站②,5104.0,3282.0,1822.0,1079.0,True,1356.0,14.0,231.0,45.0,261.0,113.0,32.0,873.0,50.0,27.0,11.0,6.0,75.0,11.0,1077,70.0
18887,2018_华富路始发站④,16.0,6.0,10.0,5467.0,True,677.0,18.0,161.0,43.0,60.0,54.0,23.0,296.0,49.0,18.0,9.0,0.0,45.0,19.0,5609,67.0
18888,2018_华富路始发站⑥,8222.0,4254.0,3968.0,1336.0,True,421.0,22.0,128.0,46.0,26.0,27.0,15.0,178.0,13.0,7.0,7.0,5.0,10.0,14.0,1348,66.0
18889,2018_华富路始发站⑦,5268.0,2284.0,2984.0,1139.0,True,147.0,0.0,1.0,2.0,66.0,6.0,2.0,50.0,10.0,7.0,2.0,5.0,2.0,1.0,1137,65.0
18890,2018_华富路始发站⑧,1988.0,990.0,998.0,987.0,True,411.0,0.0,26.0,6.0,255.0,2.0,8.0,79.0,14.0,1.0,7.0,5.0,2.0,0.0,985,77.0
18891,2018_华强创意产业园,3048.0,1866.0,1182.0,3534.0,False,31.0,6.0,2.0,1.0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,3563,603.0
18892,2018_华强创意园首末站,180.0,102.0,78.0,2438.0,False,16.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2480,317.0
18893,2018_华强北,324681.0,162456.0,162225.0,7334.0,True,876.0,18.0,57.0,88.0,90.0,35.0,237.0,334.0,45.0,23.0,23.0,0.0,30.0,5.0,7607,21218.0
18894,2018_华强南,100367.0,49074.0,51293.0,220.0,True,955.0,8.0,118.0,74.0,201.0,98.0,28.0,320.0,54.0,23.0,44.0,4.0,34.0,49.0,220,26803.0
18895,2018_华强职校,18800.0,10530.0,8270.0,868.0,True,678.0,4.0,52.0,39.0,208.0,29.0,42.0,323.0,23.0,16.0,17.0,2.0,27.0,11.0,866,18560.0
18897,2018_华强路口,4064.0,2304.0,1760.0,737.0,True,3761.0,38.0,573.0,272.0,1612.0,377.0,103.0,740.0,66.0,66.0,34.0,13.0,89.0,36.0,737,11210.0
18898,2018_华强路地铁公交接驳站,14672.0,8552.0,6120.0,1946.0,True,192.0,0.0,11.0,4.0,36.0,18.0,6.0,142.0,0.0,4.0,0.0,13.0,13.0,0.0,1958,103.0
18899,2018_华彩集团,1446.0,694.0,752.0,4827.0,False,81.0,16.0,27.0,5.0,1.0,3.0,0.0,29.0,2.0,0.0,3.0,2.0,2.0,2.0,4944,3993.0
18900,2018_华忆科技,10872.0,7398.0,3474.0,4770.0,True,434.0,60.0,71.0,33.0,52.0,27.0,23.0,150.0,30.0,14.0,7.0,2.0,22.0,30.0,4872,20168.0
18901,2018_华悦路口,1034.0,622.0,412.0,3381.0,False,288.0,16.0,64.0,23.0,59.0,30.0,7.0,82.0,4.0,2.0,6.0,2.0,12.0,20.0,3410,6580.0
18902,2018_华擎科技,998.0,484.0,514.0,2291.0,False,114.0,2.0,30.0,16.0,19.0,9.0,2.0,9.0,2.0,5.0,7.0,1.0,6.0,3.0,2333,4331.0
18904,2018_华新村,41376.0,20114.0,21262.0,178.0,True,256.0,2.0,27.0,2.0,137.0,1.0,7.0,74.0,7.0,1.0,2.0,5.0,2.0,0.0,178,2057.0
18905,2018_华旺华昌工业区,10562.0,5984.0,4578.0,3225.0,False,604.0,22.0,113.0,45.0,135.0,51.0,39.0,230.0,12.0,16.0,7.0,0.0,10.0,23.0,3254,7738.0
18906,2018_华星光电,7722.0,4528.0,3194.0,3793.0,False,19.0,0.0,0.0,0.0,0.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,3822,2035.0
18907,2018_华星光电西门,942.0,558.0,384.0,3784.0,False,18.0,0.0,8.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3813,6625.0
18908,2018_华映显示科技,174.0,110.0,64.0,3783.0,False,15.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,3812,3998.0
18909,2018_华测检测,396.0,212.0,184.0,2048.0,True,53.0,6.0,14.0,2.0,6.0,5.0,1.0,22.0,5.0,1.0,0.0,0.0,1.0,0.0,2075,2991.0
18910,2018_华润万家,760.0,478.0,282.0,3677.0,True,848.0,32.0,102.0,41.0,188.0,66.0,71.0,274.0,52.0,8.0,24.0,4.0,32.0,22.0,3706,17596.0
18911,2018_华润三九,2806.0,1842.0,964.0,5755.0,False,68.0,0.0,14.0,0.0,1.0,0.0,5.0,40.0,3.0,0.0,0.0,2.0,2.0,2.0,5897,3362.0
18912,2018_华润城公交总站,3776.0,1874.0,1902.0,1929.0,True,398.0,14.0,116.0,9.0,10.0,17.0,20.0,241.0,16.0,7.0,2.0,2.0,27.0,2.0,1941,9531.0
18913,2018_华润水泥,1946.0,1158.0,788.0,4600.0,False,11.0,0.0,4.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4702,778.0
18914,2018_华润深圳湾,442.0,282.0,160.0,4703.0,True,152.0,4.0,14.0,4.0,11.0,8.0,38.0,58.0,3.0,18.0,1.0,5.0,2.0,2.0,4805,0.0
18915,2018_华润配送中心,698.0,336.0,362.0,1399.0,False,470.0,16.0,35.0,15.0,248.0,39.0,16.0,124.0,4.0,9.0,1.0,0.0,9.0,5.0,1411,4762.0
18916,2018_华港新村,10980.0,5658.0,5322.0,26.0,True,414.0,22.0,42.0,48.0,64.0,50.0,17.0,120.0,16.0,12.0,22.0,0.0,7.0,6.0,26,18342.0
18917,2018_华瀚科技,6072.0,3750.0,2322.0,1059.0,False,327.0,22.0,91.0,30.0,23.0,48.0,17.0,97.0,8.0,6.0,0.0,7.0,9.0,6.0,1057,9635.0
18918,2018_华瀚科技总站,14494.0,8436.0,6058.0,1696.0,False,191.0,22.0,77.0,15.0,7.0,11.0,11.0,64.0,6.0,1.0,0.0,0.0,9.0,0.0,1708,7038.0
18919,2018_华电,12222.0,7396.0,4826.0,2130.0,False,42.0,0.0,24.0,0.0,0.0,0.0,1.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,2157,5548.0
18920,2018_华盛峰荟名庭公交总站,1418.0,1002.0,416.0,3389.0,True,240.0,12.0,34.0,22.0,44.0,31.0,17.0,69.0,19.0,7.0,4.0,0.0,7.0,3.0,3418,4643.0
18921,2018_华盛路口,1264.0,672.0,592.0,3399.0,False,227.0,18.0,40.0,27.0,43.0,39.0,2.0,33.0,2.0,8.0,7.0,0.0,8.0,19.0,3428,6651.0
18922,2018_华盛辉大厦,7586.0,4172.0,3414.0,3345.0,True,675.0,14.0,73.0,67.0,108.0,111.0,31.0,178.0,22.0,13.0,30.0,1.0,16.0,20.0,3374,18458.0
18923,2018_华祥科技,10608.0,6506.0,4102.0,2256.0,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2298,6173.0
18924,2018_华科街,206.0,152.0,54.0,3679.0,False,660.0,12.0,44.0,61.0,178.0,101.0,24.0,132.0,20.0,25.0,40.0,0.0,17.0,35.0,3708,8905.0
18925,2018_华美嘉配送中心,7286.0,3880.0,3406.0,1404.0,False,103.0,0.0,63.0,3.0,5.0,1.0,0.0,32.0,2.0,0.0,0.0,1.0,2.0,0.0,1416,2930.0
18926,2018_华美工业园总站,6080.0,3354.0,2726.0,5051.0,False,195.0,0.0,38.0,19.0,35.0,29.0,10.0,32.0,8.0,5.0,7.0,0.0,8.0,13.0,5180,3063.0
18927,2018_华美路中,50.0,32.0,18.0,3730.0,False,46.0,2.0,13.0,2.0,5.0,1.0,4.0,12.0,0.0,0.0,1.0,2.0,0.0,0.0,3759,3756.0
18928,2018_华美路口,406.0,272.0,134.0,3731.0,False,206.0,4.0,24.0,26.0,57.0,28.0,5.0,15.0,3.0,4.0,8.0,0.0,12.0,8.0,3760,5061.0
18929,2018_华联百货,984.0,572.0,412.0,4687.0,False,79.0,2.0,19.0,9.0,8.0,4.0,5.0,16.0,4.0,1.0,2.0,1.0,0.0,2.0,4789,2716.0
18930,2018_华联花园,3516.0,2102.0,1414.0,335.0,True,1062.0,36.0,87.0,93.0,362.0,81.0,22.0,217.0,48.0,20.0,18.0,6.0,21.0,41.0,335,18065.0
18931,2018_华胜实验学校,20346.0,12520.0,7826.0,1664.0,True,380.0,30.0,50.0,26.0,59.0,25.0,14.0,57.0,1.0,12.0,8.0,1.0,11.0,24.0,1676,16158.0
18932,2018_华英大厦,54.0,18.0,36.0,4856.0,False,77.0,40.0,31.0,3.0,6.0,3.0,3.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,4973,2136.0
18933,2018_华茂苑,5358.0,3470.0,1888.0,4786.0,True,656.0,24.0,126.0,61.0,60.0,97.0,65.0,248.0,30.0,22.0,6.0,0.0,9.0,10.0,4888,6696.0
18934,2018_华荣工业区,13112.0,7834.0,5278.0,2152.0,False,186.0,4.0,36.0,8.0,38.0,41.0,6.0,26.0,0.0,7.0,6.0,3.0,8.0,16.0,2179,8539.0
18935,2018_华荣综合市场,18142.0,11242.0,6900.0,3384.0,False,38.0,0.0,15.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,3413,8967.0
18936,2018_卓越后海中心,1216.0,622.0,594.0,4246.0,True,149.0,4.0,26.0,3.0,3.0,12.0,9.0,74.0,2.0,4.0,5.0,2.0,15.0,2.0,4274,0.0
18937,2018_卓越壹号,860.0,610.0,250.0,4127.0,True,4.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4156,573.0
18938,2018_卓越时代广场,3900.0,2286.0,1614.0,63.0,True,2029.0,20.0,155.0,58.0,193.0,200.0,30.0,2141.0,10.0,29.0,14.0,4.0,190.0,16.0,63,17721.0
18939,2018_南兴工业区,1344.0,708.0,636.0,5196.0,False,33.0,2.0,6.0,0.0,0.0,4.0,1.0,6.0,6.0,4.0,0.0,2.0,2.0,3.0,5324,1703.0
18940,2018_南凤派出所,3960.0,2414.0,1546.0,4819.0,False,46.0,6.0,3.0,1.0,1.0,1.0,3.0,22.0,11.0,1.0,0.0,0.0,4.0,0.0,4936,612.0
18941,2018_南同大道路口,1542.0,912.0,630.0,5262.0,False,45.0,0.0,12.0,1.0,0.0,6.0,2.0,20.0,2.0,3.0,6.0,0.0,2.0,0.0,5390,3552.0
18942,2018_南园中,10790.0,5004.0,5786.0,227.0,True,1375.0,14.0,163.0,140.0,298.0,134.0,43.0,365.0,100.0,32.0,44.0,2.0,46.0,67.0,227,33080.0
18943,2018_南园学校,26248.0,14730.0,11518.0,1871.0,False,367.0,62.0,59.0,56.0,51.0,24.0,21.0,86.0,5.0,3.0,13.0,4.0,10.0,18.0,1883,15692.0
18944,2018_南园村,9092.0,4986.0,4106.0,334.0,True,1247.0,48.0,102.0,137.0,288.0,143.0,35.0,323.0,42.0,43.0,43.0,3.0,36.0,45.0,334,17044.0
18945,2018_南园村东,4176.0,2288.0,1888.0,894.0,True,362.0,176.0,55.0,31.0,40.0,34.0,11.0,105.0,0.0,17.0,5.0,0.0,7.0,8.0,892,9245.0
18946,2018_南坑村,61350.0,35288.0,26062.0,1294.0,False,552.0,146.0,34.0,16.0,133.0,41.0,4.0,333.0,15.0,9.0,9.0,0.0,6.0,1.0,1306,4884.0
18947,2018_南外学校高新分部,3496.0,2076.0,1420.0,3657.0,True,234.0,4.0,50.0,15.0,8.0,14.0,40.0,124.0,5.0,1.0,1.0,1.0,19.0,1.0,3686,4677.0
18948,2018_南大富,7388.0,4266.0,3122.0,1380.0,False,499.0,32.0,89.0,47.0,83.0,76.0,19.0,108.0,21.0,14.0,25.0,1.0,16.0,20.0,1392,6821.0
18949,2018_南头①,36420.0,22408.0,14012.0,1040.0,True,868.0,26.0,98.0,109.0,162.0,73.0,32.0,261.0,67.0,17.0,32.0,19.0,10.0,20.0,1038,10198.0
18950,2018_南头②,37860.0,21006.0,16854.0,1356.0,True,952.0,24.0,111.0,134.0,158.0,94.0,46.0,250.0,52.0,19.0,35.0,19.0,12.0,27.0,1368,10250.0
18951,2018_南头小关,13928.0,6936.0,6992.0,2417.0,False,386.0,48.0,76.0,23.0,53.0,22.0,5.0,152.0,27.0,3.0,8.0,5.0,4.0,6.0,2459,9893.0
18952,2018_南头总站,13968.0,7244.0,6724.0,1023.0,True,378.0,12.0,58.0,34.0,72.0,27.0,31.0,197.0,4.0,8.0,6.0,5.0,7.0,4.0,1021,9987.0
18953,2018_南头火车西站,28426.0,16890.0,11536.0,445.0,True,272.0,72.0,11.0,17.0,9.0,1.0,24.0,209.0,19.0,5.0,4.0,2.0,2.0,4.0,445,13750.0
18954,2018_南头街道办,1898.0,1060.0,838.0,5699.0,True,921.0,12.0,101.0,124.0,147.0,147.0,34.0,236.0,59.0,19.0,44.0,4.0,15.0,28.0,5841,14438.0
18955,2018_南头青青世界总站,4330.0,1822.0,2508.0,6314.0,False,129.0,0.0,4.0,4.0,4.0,5.0,8.0,58.0,0.0,8.0,1.0,39.0,2.0,4.0,6558,1824.0
18956,2018_南威中心花园,1190.0,574.0,616.0,2782.0,False,527.0,4.0,30.0,44.0,133.0,29.0,77.0,144.0,18.0,20.0,21.0,5.0,23.0,29.0,2811,7824.0
18958,2018_南山中心区公交总站,34112.0,20750.0,13362.0,282.0,True,350.0,6.0,80.0,14.0,13.0,23.0,43.0,132.0,13.0,18.0,2.0,0.0,41.0,11.0,282,133.0
18959,2018_南山中心区总站,5912.0,3424.0,2488.0,4775.0,True,284.0,2.0,57.0,23.0,16.0,16.0,36.0,108.0,6.0,14.0,6.0,0.0,30.0,10.0,4877,424.0
18960,2018_南山中英文学校,1606.0,988.0,618.0,1022.0,True,487.0,34.0,19.0,62.0,100.0,77.0,33.0,192.0,10.0,9.0,6.0,6.0,4.0,35.0,1020,2989.0
18961,2018_南山供电局,14032.0,7692.0,6340.0,4990.0,False,38.0,2.0,8.0,1.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,2.0,5119,12577.0
18962,2018_南山党校,11398.0,6984.0,4414.0,910.0,True,687.0,22.0,52.0,67.0,105.0,63.0,17.0,273.0,53.0,13.0,17.0,0.0,35.0,24.0,908,7089.0
18963,2018_南山公司,17988.0,9522.0,8466.0,1034.0,True,183.0,0.0,20.0,13.0,22.0,8.0,4.0,86.0,10.0,2.0,3.0,0.0,10.0,4.0,1032,3839.0
18964,2018_南山公安分局,15054.0,8812.0,6242.0,299.0,True,547.0,6.0,26.0,72.0,131.0,84.0,3.0,128.0,43.0,4.0,31.0,12.0,7.0,14.0,299,7380.0
18965,2018_南山农批市场,12792.0,7286.0,5506.0,301.0,False,197.0,24.0,16.0,4.0,80.0,14.0,7.0,42.0,6.0,1.0,4.0,0.0,4.0,0.0,301,13647.0
18966,2018_南山区委,25552.0,15194.0,10358.0,451.0,True,768.0,20.0,81.0,62.0,47.0,76.0,62.0,303.0,53.0,22.0,65.0,2.0,39.0,30.0,451,14578.0
18967,2018_南山地税分局公交总站,60.0,54.0,6.0,6808.0,True,568.0,16.0,32.0,63.0,79.0,63.0,65.0,228.0,35.0,10.0,15.0,2.0,17.0,11.0,7072,11204.0
18968,2018_南山垃圾发电厂,216.0,152.0,64.0,5658.0,False,7.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5800,1899.0
18969,2018_南山妇幼保健院,2782.0,1638.0,1144.0,321.0,True,1163.0,10.0,87.0,146.0,289.0,171.0,49.0,212.0,81.0,23.0,58.0,8.0,21.0,26.0,321,4502.0
18970,2018_南山市场,53436.0,31038.0,22398.0,1007.0,True,727.0,30.0,77.0,90.0,152.0,78.0,43.0,218.0,3.0,16.0,33.0,7.0,49.0,25.0,1005,8275.0
18971,2018_南山文体中心,1126.0,698.0,428.0,893.0,True,789.0,10.0,70.0,78.0,56.0,59.0,121.0,311.0,37.0,49.0,15.0,1.0,41.0,43.0,891,15555.0
18972,2018_南山文化中心,19182.0,10930.0,8252.0,4795.0,True,1439.0,26.0,98.0,134.0,317.0,165.0,59.0,630.0,8.0,60.0,35.0,6.0,33.0,35.0,4897,14281.0
18973,2018_南山智园,4562.0,3086.0,1476.0,4828.0,True,222.0,6.0,68.0,7.0,19.0,15.0,22.0,66.0,7.0,3.0,0.0,4.0,5.0,0.0,4945,2734.0
18974,2018_南山智园北,16746.0,10256.0,6490.0,549.0,True,65.0,4.0,20.0,2.0,1.0,2.0,10.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,549,1610.0
18975,2018_南山村,12906.0,6610.0,6296.0,332.0,True,861.0,42.0,73.0,94.0,119.0,116.0,16.0,250.0,39.0,29.0,19.0,6.0,58.0,38.0,332,8674.0
18976,2018_南山村北,11980.0,6734.0,5246.0,333.0,True,907.0,18.0,64.0,131.0,191.0,171.0,18.0,178.0,12.0,18.0,33.0,16.0,10.0,32.0,333,10973.0
18977,2018_南山村西,12324.0,7216.0,5108.0,533.0,True,594.0,40.0,30.0,78.0,114.0,74.0,33.0,152.0,15.0,15.0,20.0,6.0,18.0,15.0,533,6452.0
18978,2018_南山欢乐颂,6832.0,3624.0,3208.0,1039.0,True,1491.0,18.0,117.0,89.0,424.0,179.0,68.0,591.0,47.0,49.0,27.0,2.0,20.0,70.0,1037,14648.0
18979,2018_南山残联,8480.0,4942.0,3538.0,531.0,True,996.0,114.0,93.0,101.0,240.0,81.0,85.0,193.0,38.0,17.0,36.0,9.0,40.0,27.0,531,17956.0
18980,2018_南山汽车站,7468.0,4034.0,3434.0,1024.0,True,735.0,18.0,77.0,62.0,178.0,54.0,43.0,364.0,16.0,24.0,23.0,6.0,28.0,6.0,1022,11338.0
18981,2018_南山派出所,13292.0,7892.0,5400.0,876.0,True,1408.0,34.0,144.0,129.0,283.0,123.0,84.0,533.0,43.0,40.0,32.0,5.0,38.0,74.0,874,18050.0
18982,2018_南山福利中心,3492.0,2066.0,1426.0,1907.0,True,60.0,8.0,8.0,0.0,0.0,2.0,4.0,28.0,6.0,1.0,0.0,2.0,4.0,0.0,1919,4893.0
18983,2018_南山第二实验学校,752.0,426.0,326.0,4115.0,True,349.0,10.0,37.0,28.0,28.0,19.0,56.0,170.0,4.0,23.0,14.0,1.0,6.0,3.0,4144,3094.0
18984,2018_南山花园,7176.0,4316.0,2860.0,538.0,True,272.0,18.0,34.0,29.0,28.0,10.0,20.0,146.0,8.0,7.0,5.0,8.0,4.0,0.0,538,2946.0
18985,2018_南山设计产业园,45274.0,25672.0,19602.0,1586.0,False,508.0,70.0,50.0,39.0,68.0,46.0,21.0,175.0,27.0,8.0,14.0,29.0,6.0,20.0,1598,11230.0
18986,2018_南山邮局,42236.0,22876.0,19360.0,820.0,True,1035.0,44.0,173.0,101.0,134.0,134.0,45.0,379.0,31.0,42.0,28.0,0.0,27.0,66.0,819,10854.0
18987,2018_南岗工业区,21396.0,12186.0,9210.0,1324.0,False,240.0,16.0,75.0,23.0,22.0,21.0,15.0,30.0,13.0,8.0,3.0,2.0,11.0,6.0,1336,5305.0
18988,2018_南岗工业区微巴场站,2180.0,1486.0,694.0,4430.0,False,73.0,0.0,23.0,2.0,4.0,4.0,2.0,55.0,1.0,1.0,0.0,0.0,2.0,1.0,4503,896.0
18989,2018_南岗工业区（微巴）,3046.0,2104.0,942.0,4431.0,False,93.0,0.0,22.0,7.0,6.0,7.0,2.0,69.0,0.0,4.0,3.0,0.0,2.0,3.0,4504,785.0
18990,2018_南岭小学,5300.0,2784.0,2516.0,4386.0,False,630.0,16.0,52.0,79.0,114.0,84.0,61.0,216.0,23.0,27.0,30.0,2.0,16.0,7.0,4459,12128.0
18991,2018_南岭文体中心,6.0,2.0,4.0,4391.0,False,801.0,12.0,50.0,118.0,207.0,104.0,35.0,158.0,41.0,33.0,42.0,4.0,22.0,7.0,4464,17493.0
18992,2018_南岭村,85290.0,43840.0,41450.0,1161.0,False,546.0,14.0,72.0,80.0,103.0,80.0,24.0,97.0,15.0,22.0,25.0,3.0,20.0,11.0,1159,16047.0
18993,2018_南岭村委,14538.0,7532.0,7006.0,4390.0,False,685.0,24.0,69.0,132.0,157.0,112.0,36.0,83.0,1.0,28.0,39.0,3.0,16.0,6.0,4463,15369.0
18994,2018_南岭村幼儿园,1666.0,988.0,678.0,4385.0,False,658.0,18.0,108.0,71.0,86.0,99.0,56.0,196.0,14.0,28.0,34.0,2.0,18.0,12.0,4458,10291.0
18995,2018_南岭花园,24.0,14.0,10.0,1863.0,False,254.0,0.0,45.0,22.0,27.0,23.0,23.0,64.0,39.0,9.0,4.0,0.0,9.0,1.0,1875,4744.0
18996,2018_南岭花园总站,8582.0,4942.0,3640.0,1862.0,False,491.0,28.0,84.0,36.0,56.0,45.0,74.0,117.0,6.0,33.0,14.0,2.0,18.0,34.0,1874,9936.0
18997,2018_南岭酒店,1336.0,826.0,510.0,8123.0,False,50.0,4.0,21.0,2.0,4.0,2.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,8396,3484.0
18998,2018_南岸村,3868.0,1974.0,1894.0,5384.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5512,3991.0
18999,2018_南布社区,1354.0,750.0,604.0,4020.0,False,56.0,4.0,12.0,1.0,2.0,7.0,0.0,29.0,4.0,1.0,0.0,1.0,0.0,0.0,4049,1192.0
19000,2018_南新深南天桥①,19396.0,11976.0,7420.0,909.0,True,1593.0,24.0,167.0,158.0,275.0,194.0,98.0,610.0,99.0,48.0,37.0,3.0,32.0,55.0,907,15265.0
19001,2018_南新深南天桥②,30076.0,16592.0,13484.0,339.0,True,748.0,12.0,64.0,102.0,94.0,85.0,51.0,266.0,69.0,9.0,26.0,3.0,23.0,21.0,339,8946.0
19002,2018_南方科技大学,9086.0,5630.0,3456.0,550.0,True,93.0,2.0,8.0,3.0,7.0,7.0,8.0,36.0,1.0,4.0,0.0,2.0,4.0,0.0,550,2159.0
19003,2018_南景南约新村,1342.0,836.0,506.0,5299.0,False,267.0,10.0,27.0,22.0,70.0,28.0,17.0,50.0,25.0,11.0,12.0,0.0,2.0,9.0,5427,3285.0
19004,2018_南水工业区,746.0,440.0,306.0,830.0,True,352.0,28.0,95.0,22.0,16.0,31.0,33.0,153.0,9.0,8.0,8.0,2.0,18.0,5.0,829,5970.0
19005,2018_南沙派出所,4896.0,2694.0,2202.0,2105.0,True,228.0,12.0,16.0,17.0,47.0,22.0,9.0,60.0,14.0,6.0,10.0,1.0,5.0,7.0,2132,6264.0
19006,2018_南沙派出所西,2238.0,1238.0,1000.0,3760.0,False,139.0,10.0,36.0,17.0,20.0,19.0,3.0,20.0,2.0,1.0,4.0,0.0,10.0,8.0,3789,6969.0
19007,2018_南油大厦,20662.0,11718.0,8944.0,821.0,True,877.0,20.0,251.0,68.0,112.0,66.0,30.0,330.0,7.0,22.0,13.0,1.0,65.0,26.0,820,4846.0
19008,2018_南油大厦①,37410.0,20792.0,16618.0,841.0,True,585.0,116.0,125.0,50.0,141.0,51.0,15.0,165.0,3.0,10.0,12.0,0.0,13.0,11.0,839,9247.0
19009,2018_南油大厦②,17924.0,10098.0,7826.0,1095.0,True,612.0,118.0,88.0,44.0,117.0,98.0,21.0,215.0,6.0,9.0,20.0,0.0,13.0,15.0,1093,10047.0
19010,2018_南海东滨路口,20996.0,11210.0,9786.0,5601.0,True,440.0,14.0,97.0,36.0,90.0,51.0,7.0,173.0,6.0,4.0,4.0,0.0,17.0,15.0,5743,8341.0
19011,2018_南海中学,1534.0,1074.0,460.0,5488.0,True,216.0,28.0,17.0,23.0,42.0,13.0,8.0,81.0,15.0,3.0,2.0,0.0,2.0,6.0,5630,6462.0
19012,2018_南海塑料,186.0,130.0,56.0,4306.0,False,223.0,6.0,40.0,16.0,30.0,11.0,21.0,72.0,32.0,6.0,8.0,0.0,8.0,3.0,4334,1841.0
19013,2018_南海油脂,3634.0,2186.0,1448.0,5404.0,False,67.0,6.0,8.0,1.0,2.0,0.0,0.0,44.0,4.0,1.0,2.0,8.0,0.0,1.0,5531,2850.0
19014,2018_南海玫瑰园,1290.0,802.0,488.0,500.0,True,338.0,30.0,71.0,22.0,21.0,21.0,23.0,194.0,7.0,10.0,5.0,6.0,6.0,10.0,500,2997.0
19015,2018_南海玫瑰园东,3302.0,1720.0,1582.0,319.0,True,1110.0,16.0,87.0,151.0,287.0,179.0,65.0,179.0,45.0,34.0,43.0,7.0,20.0,48.0,319,2308.0
19016,2018_南海玫瑰园西,5656.0,3126.0,2530.0,318.0,True,522.0,6.0,59.0,56.0,81.0,72.0,27.0,141.0,8.0,37.0,17.0,2.0,9.0,30.0,318,122.0
19017,2018_南海粮食,1588.0,942.0,646.0,5403.0,False,14.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5530,702.0
19018,2018_南湖小学,232.0,126.0,106.0,5610.0,True,2031.0,22.0,289.0,215.0,229.0,185.0,51.0,1256.0,70.0,75.0,33.0,0.0,74.0,101.0,5752,4080.0
