treat,总流量,高峰流量,平均乘距,生活类,休闲类,文化类,商务类,设施类,人口
False,26102.0,14812.0,5285.851542548728,21.0,27.0,9.0,42.0,32.0,3068.0
False,3770.0,2180.0,2579.1254477819084,1.0,2.0,0.0,4.0,16.0,1274.0
False,7704.0,4652.0,5066.179446643848,13.0,7.0,13.0,21.0,48.0,9640.0
False,2080.0,1244.0,613.5610273323422,26.0,83.0,16.0,54.0,32.0,3163.0
False,1488.0,852.0,2060.007047406708,7.0,3.0,0.0,2.0,24.0,3023.0
False,768.0,428.0,4132.944227517685,11.0,30.0,25.0,22.0,24.0,2914.0
False,816.0,562.0,2872.830699025798,7.0,8.0,0.0,37.0,8.0,2115.0
False,392.0,234.0,5013.7968826872575,2.0,4.0,0.0,14.0,48.0,3239.0
False,92.0,62.0,3783.6022917995087,164.0,181.0,31.0,54.0,84.0,596.0
False,5490.0,3128.0,3525.647584515714,36.0,75.0,10.0,23.0,12.0,2561.0
False,3198.0,1876.0,4455.304300451509,56.0,98.0,3.0,43.0,44.0,1897.0
False,978.0,480.0,14095.33938423689,0.0,0.0,0.0,3.0,12.0,3135.0
False,4424.0,2650.0,3680.675494522997,42.0,75.0,10.0,27.0,44.0,2687.0
False,370.0,196.0,10718.61578996608,48.0,130.0,17.0,61.0,40.0,1954.0
False,976.0,480.0,13472.668514456358,160.0,362.0,35.0,126.0,118.0,3142.0
False,320.0,162.0,3256.281510120869,11.0,23.0,9.0,20.0,14.0,2073.0
False,1554.0,936.0,1082.1825247700417,56.0,94.0,3.0,26.0,16.0,1581.0
False,5616.0,3012.0,8340.268445949752,15.0,5.0,1.0,9.0,44.0,2697.0
False,1226.0,816.0,1326.6477405968212,132.0,315.0,49.0,64.0,68.0,1565.0
False,578.0,366.0,1081.274734885662,77.0,99.0,20.0,45.0,62.0,425.0
False,524.0,280.0,7206.18669212508,50.0,69.0,3.0,37.0,34.0,2941.0
False,4538.0,2718.0,3124.6127682120427,10.0,31.0,1.0,28.0,2.0,3836.0
False,5380.0,3264.0,1394.1510689758811,7.0,20.0,2.0,12.0,2.0,3312.0
False,568.0,336.0,4574.711598776499,0.0,2.0,0.0,8.0,16.0,4453.0
False,1432.0,882.0,2036.1176570351151,0.0,0.0,2.0,3.0,2.0,995.0
True,414.0,226.0,1722.3853534755488,55.0,9.0,5.0,23.0,30.0,4652.0
False,7414.0,3946.0,3749.7339193731545,20.0,42.0,2.0,24.0,8.0,1811.0
True,12260.0,6514.0,5063.540266809272,6.0,5.0,2.0,16.0,8.0,5969.0
False,154.0,66.0,3519.269402177627,18.0,20.0,15.0,16.0,10.0,3227.0
False,1022.0,582.0,4169.560376042626,124.0,387.0,57.0,63.0,66.0,3007.0
False,2704.0,1394.0,3084.27664942253,112.0,394.0,40.0,74.0,84.0,4460.0
True,14080.0,7174.0,5993.44468835198,25.0,31.0,12.0,25.0,48.0,4789.0
True,8404.0,4848.0,2447.415736584676,18.0,16.0,7.0,23.0,8.0,4400.0
True,4294.0,2270.0,6706.816236819128,3.0,2.0,0.0,15.0,6.0,3546.0
True,11956.0,6256.0,8453.921258049566,6.0,8.0,1.0,8.0,4.0,2553.0
False,2174.0,1340.0,2399.019928989942,0.0,0.0,0.0,0.0,0.0,1618.0
False,118.0,64.0,606.9945229029254,25.0,20.0,3.0,27.0,6.0,1550.0
False,8940.0,4740.0,5823.777173747594,16.0,23.0,2.0,5.0,11.0,5215.0
False,542.0,210.0,19834.555867094983,7.0,7.0,0.0,11.0,18.0,2454.0
False,5978.0,3374.0,4045.21354520972,35.0,35.0,14.0,27.0,30.0,1571.0
False,656.0,334.0,3586.4707336207107,106.0,102.0,18.0,99.0,54.0,2898.0
False,22.0,12.0,5748.434035289367,79.0,145.0,26.0,82.0,38.0,2487.0
False,8.0,2.0,1644.5398016705374,97.0,93.0,15.0,109.0,32.0,2661.0
True,7714.0,4048.0,4966.99377630729,14.0,20.0,8.0,19.0,10.0,4386.0
False,2092.0,1220.0,5707.320113662122,12.0,3.0,0.0,6.0,44.0,4259.0
False,9350.0,5240.0,2480.7148920981026,85.0,181.0,54.0,90.0,90.0,2776.0
False,386.0,188.0,2016.065589988024,60.0,186.0,37.0,22.0,135.0,1719.0
False,670.0,388.0,2486.800448777901,49.0,60.0,13.0,26.0,72.0,3166.0
False,22.0,6.0,8076.833758021333,67.0,161.0,36.0,95.0,110.0,3475.0
False,82.0,26.0,18519.96050489897,0.0,1.0,0.0,16.0,10.0,380.0
False,1146.0,610.0,5826.219217616493,2.0,2.0,0.0,9.0,20.0,252.0
False,4344.0,2316.0,4914.072622144205,38.0,60.0,21.0,50.0,30.0,5451.0
False,8706.0,4822.0,6853.917193031666,44.0,59.0,6.0,39.0,20.0,5105.0
False,6166.0,3410.0,3602.4687616934366,175.0,649.0,128.0,116.0,151.0,3388.0
False,416.0,236.0,1709.9456175778948,13.0,43.0,41.0,47.0,76.0,2733.0
False,5782.0,3170.0,2099.1569581665185,84.0,441.0,23.0,73.0,71.0,3943.0
False,5360.0,3050.0,3629.171473558684,28.0,33.0,13.0,32.0,42.0,2680.0
False,644.0,386.0,1172.782423008376,2.0,4.0,6.0,2.0,14.0,1857.0
False,3062.0,1624.0,6494.615830561325,1.0,10.0,0.0,22.0,22.0,1007.0
False,13142.0,7042.0,3792.547689942796,132.0,223.0,52.0,56.0,61.0,4082.0
False,1336.0,810.0,3726.9474585569,77.0,57.0,20.0,69.0,64.0,1935.0
False,82.0,54.0,3018.5910281617557,11.0,1.0,0.0,21.0,29.0,485.0
False,3144.0,1582.0,11999.599097531916,7.0,30.0,9.0,29.0,34.0,3319.0
False,34.0,18.0,0.0,0.0,1.0,0.0,20.0,16.0,816.0
False,11464.0,7070.0,1405.3316430029854,1.0,7.0,5.0,17.0,20.0,622.0
False,1084.0,680.0,2980.238748679536,46.0,86.0,15.0,33.0,48.0,2941.0
False,21000.0,11408.0,4526.670141613233,92.0,330.0,68.0,58.0,66.0,3542.0
False,288.0,192.0,1505.8412277085326,82.0,282.0,36.0,41.0,70.0,1678.0
False,8896.0,4692.0,3799.53745182245,98.0,523.0,26.0,65.0,76.0,3580.0
False,1242.0,608.0,3903.729646559648,2.0,1.0,0.0,20.0,12.0,3043.0
False,46.0,28.0,4312.718609790012,101.0,102.0,15.0,69.0,68.0,4595.0
False,250.0,146.0,4794.518697809204,0.0,0.0,1.0,9.0,4.0,1065.0
False,2272.0,1298.0,3519.474138623917,11.0,4.0,2.0,26.0,0.0,683.0
False,12786.0,7074.0,4837.310133851234,86.0,179.0,20.0,83.0,68.0,6534.0
False,660.0,338.0,6392.161332659268,27.0,25.0,5.0,14.0,16.0,2891.0
False,2030.0,1278.0,6108.3182376212135,3.0,4.0,4.0,6.0,132.0,1388.0
False,10742.0,5940.0,2697.342654818489,3.0,4.0,4.0,13.0,154.0,2981.0
False,3462.0,2032.0,9794.287792201318,3.0,4.0,4.0,6.0,132.0,1388.0
False,1666.0,1004.0,2218.7352276435186,74.0,101.0,36.0,70.0,45.0,5189.0
False,1326.0,646.0,11341.901529099408,82.0,120.0,23.0,23.0,66.0,3076.0
False,616.0,348.0,1531.953017242214,82.0,174.0,35.0,120.0,94.0,3913.0
False,404.0,208.0,1336.9846008585807,64.0,125.0,21.0,75.0,60.0,1678.0
False,9172.0,5014.0,4334.679745424764,68.0,105.0,21.0,61.0,38.0,5125.0
False,610.0,366.0,13832.498567094204,60.0,97.0,16.0,40.0,24.0,90.0
False,972.0,432.0,11197.313490585397,2.0,2.0,0.0,11.0,14.0,200.0
False,8146.0,4332.0,1256.362261009045,86.0,255.0,63.0,47.0,57.0,3898.0
False,128.0,86.0,1243.9948847739722,63.0,128.0,30.0,86.0,36.0,5755.0
False,156.0,72.0,1579.4080678262692,5.0,5.0,6.0,34.0,40.0,883.0
False,5072.0,2834.0,5517.073860506613,11.0,13.0,11.0,7.0,14.0,1743.0
True,16188.0,9048.0,2745.158821239262,213.0,359.0,47.0,106.0,212.0,23531.0
True,742.0,364.0,1209.6125320709182,91.0,148.0,21.0,58.0,98.0,13522.0
True,238.0,156.0,1519.8581649514035,8.0,10.0,10.0,8.0,66.0,11314.0
True,23872.0,12638.0,5024.702394406007,67.0,198.0,42.0,81.0,46.0,5140.0
False,264.0,128.0,4398.010319642277,64.0,80.0,29.0,80.0,70.0,5544.0
False,232.0,142.0,4913.348453889051,155.0,293.0,45.0,103.0,70.0,4813.0
True,2316.0,1352.0,3119.896228603497,9.0,6.0,2.0,30.0,25.0,1200.0
True,3240.0,1722.0,4483.05087567276,42.0,35.0,12.0,30.0,24.0,765.0
False,2768.0,1360.0,6200.245310990289,10.0,3.0,0.0,20.0,0.0,1169.0
True,1442.0,734.0,3724.1585739476254,12.0,8.0,2.0,9.0,10.0,1344.0
True,9028.0,4620.0,4591.148662702808,3.0,1.0,0.0,10.0,4.0,726.0
True,988.0,546.0,2623.4883645292134,9.0,5.0,3.0,25.0,28.0,2812.0
True,6334.0,3638.0,2252.139585921895,94.0,168.0,33.0,69.0,42.0,5723.0
True,76.0,50.0,607.1173469938041,54.0,42.0,16.0,33.0,24.0,4133.0
False,15412.0,9264.0,5461.731041071255,11.0,31.0,5.0,41.0,26.0,5063.0
True,27474.0,15852.0,2861.395681750163,223.0,49.0,30.0,73.0,120.0,9289.0
True,49144.0,28172.0,5202.821865487111,97.0,126.0,37.0,58.0,126.0,5013.0
True,542.0,236.0,7895.647905288466,31.0,29.0,15.0,39.0,122.0,8025.0
False,54040.0,30074.0,4149.491607281864,30.0,43.0,6.0,97.0,102.0,9924.0
False,8014.0,4490.0,3570.9174592127474,83.0,95.0,46.0,67.0,193.0,8483.0
False,4690.0,2364.0,1804.644621099523,11.0,16.0,6.0,44.0,91.0,1764.0
True,634.0,344.0,2471.5890103019506,120.0,305.0,122.0,317.0,444.0,7064.0
False,2228.0,1470.0,2397.1289264447105,0.0,2.0,3.0,2.0,8.0,770.0
False,2988.0,1566.0,1224.1397436097766,114.0,218.0,41.0,32.0,101.0,9907.0
False,9658.0,5202.0,2750.687025986313,2.0,14.0,3.0,25.0,14.0,3792.0
False,228.0,144.0,1644.938605007305,119.0,180.0,41.0,75.0,60.0,2747.0
False,16396.0,9034.0,6735.648568454662,82.0,75.0,26.0,48.0,26.0,3107.0
False,2814.0,1672.0,2321.925538776431,6.0,7.0,0.0,35.0,26.0,11720.0
False,218.0,122.0,1311.4365341330597,82.0,167.0,17.0,65.0,36.0,2453.0
False,10628.0,6570.0,7452.211136834484,91.0,158.0,36.0,59.0,66.0,9668.0
False,26380.0,12450.0,3010.662535166795,13.0,19.0,14.0,4.0,10.0,4624.0
True,21848.0,11656.0,6020.218397892429,68.0,127.0,31.0,93.0,106.0,3264.0
False,10710.0,6410.0,2009.479698089347,95.0,142.0,38.0,75.0,72.0,3763.0
False,2176.0,1304.0,2389.019177005612,80.0,88.0,14.0,37.0,73.0,1096.0
False,28.0,16.0,657.2528347567097,2.0,7.0,1.0,49.0,22.0,1877.0
False,14508.0,9034.0,3926.197773522677,18.0,24.0,11.0,13.0,32.0,1101.0
False,1532.0,808.0,3521.759636187708,24.0,30.0,12.0,24.0,23.0,3858.0
False,1020.0,762.0,481.9744256671272,38.0,159.0,24.0,70.0,158.0,3244.0
False,284.0,178.0,4080.866809828016,21.0,12.0,5.0,14.0,28.0,2043.0
False,90.0,66.0,727.1257997166408,36.0,93.0,19.0,23.0,32.0,1342.0
False,4786.0,2920.0,1464.8534949610198,22.0,48.0,9.0,29.0,30.0,1359.0
False,4066.0,2358.0,2215.868241319873,34.0,67.0,16.0,12.0,33.0,1146.0
False,570.0,340.0,1092.130975592349,19.0,36.0,11.0,5.0,12.0,1675.0
False,1778.0,1108.0,1872.306136403422,0.0,0.0,0.0,3.0,6.0,2332.0
False,406.0,268.0,731.6948326898378,54.0,80.0,18.0,38.0,38.0,1548.0
True,214.0,112.0,4221.851865940533,36.0,38.0,3.0,44.0,44.0,5793.0
True,1774.0,954.0,2203.2811856407866,77.0,109.0,32.0,35.0,51.0,5100.0
True,1064.0,572.0,2398.2495409564685,87.0,113.0,30.0,29.0,40.0,4950.0
True,2914.0,1764.0,10638.404419255856,7.0,7.0,3.0,27.0,28.0,5649.0
True,106.0,66.0,9261.267499940252,1.0,0.0,2.0,8.0,26.0,6055.0
False,4.0,0.0,2020.4181195090227,57.0,199.0,30.0,31.0,34.0,8735.0
True,11056.0,6470.0,4025.715356705909,151.0,195.0,40.0,59.0,57.0,6494.0
True,7606.0,4700.0,2795.2027396654385,113.0,151.0,30.0,18.0,49.0,5699.0
True,1866.0,1150.0,1965.8479489612384,91.0,78.0,23.0,31.0,36.0,4939.0
True,1308.0,972.0,1080.7967238824033,88.0,128.0,31.0,65.0,41.0,4974.0
False,3602.0,1902.0,8586.238179127211,39.0,18.0,3.0,61.0,56.0,8710.0
True,1980.0,1108.0,1351.115288071039,105.0,91.0,28.0,61.0,59.0,7514.0
False,164.0,100.0,1672.3252899708666,42.0,85.0,31.0,46.0,14.0,2418.0
True,4628.0,2810.0,5500.721524408324,4.0,8.0,8.0,19.0,36.0,1695.0
True,21144.0,13122.0,3891.853438561473,6.0,0.0,12.0,14.0,12.0,3129.0
True,15056.0,9514.0,4818.580359093471,42.0,110.0,16.0,47.0,28.0,4557.0
True,36424.0,22858.0,3671.973399497846,0.0,3.0,8.0,2.0,10.0,7223.0
True,14806.0,10016.0,4141.316949900426,24.0,37.0,25.0,87.0,56.0,2146.0
True,9350.0,5938.0,2577.1425080481868,272.0,509.0,206.0,422.0,366.0,5624.0
False,29558.0,16804.0,4702.978523626218,54.0,78.0,13.0,80.0,56.0,6606.0
True,23728.0,12588.0,5798.081934389368,96.0,164.0,62.0,67.0,111.0,8083.0
False,2.0,2.0,3437.7547474147245,41.0,70.0,28.0,53.0,93.0,7116.0
True,2314.0,1210.0,2402.7168260378453,94.0,150.0,42.0,74.0,91.0,7435.0
True,90.0,64.0,1034.2074024929032,8.0,12.0,9.0,5.0,12.0,3893.0
True,5650.0,3354.0,3421.1961347254305,46.0,77.0,36.0,27.0,19.0,1663.0
True,3100.0,1976.0,4668.28563466632,365.0,540.0,113.0,160.0,394.0,14051.0
False,1502.0,960.0,1636.6828764333115,8.0,31.0,2.0,11.0,30.0,8737.0
True,3154.0,1610.0,2118.812111589958,5.0,15.0,12.0,58.0,51.0,7065.0
True,1180.0,600.0,2383.9247842994173,20.0,22.0,21.0,33.0,38.0,10960.0
False,160.0,106.0,1585.6172345504851,11.0,12.0,1.0,57.0,39.0,1994.0
False,772.0,490.0,3528.6121074382936,1.0,3.0,1.0,11.0,12.0,1668.0
False,2612.0,1422.0,12590.87718784741,3.0,0.0,3.0,41.0,42.0,2319.0
False,1638.0,990.0,4337.9680379622505,30.0,80.0,23.0,64.0,98.0,4442.0
False,350.0,210.0,3495.32736712684,40.0,64.0,16.0,24.0,32.0,1297.0
True,10666.0,5382.0,2281.3719674834406,106.0,73.0,42.0,52.0,158.0,11222.0
True,19964.0,12068.0,3710.611634621363,3.0,4.0,6.0,6.0,74.0,21656.0
True,382.0,232.0,1289.66813875165,274.0,322.0,76.0,177.0,319.0,16662.0
False,594.0,320.0,5012.501337540757,4.0,3.0,7.0,1.0,4.0,1365.0
True,27436.0,15158.0,8097.614705138786,76.0,181.0,91.0,478.0,264.0,4235.0
True,50210.0,29214.0,3956.939716834619,211.0,144.0,67.0,425.0,354.0,8744.0
True,834.0,370.0,6894.408465120865,12.0,59.0,30.0,117.0,121.0,9017.0
False,698.0,408.0,4590.961066155405,40.0,63.0,19.0,27.0,28.0,1336.0
False,30.0,26.0,1774.5310140328904,9.0,21.0,2.0,33.0,27.0,5031.0
True,16806.0,10050.0,6981.067411328639,81.0,135.0,27.0,105.0,120.0,5506.0
True,474.0,300.0,2007.467319279376,101.0,177.0,44.0,106.0,125.0,5949.0
False,5370.0,3090.0,2351.1523548655623,35.0,62.0,28.0,59.0,86.0,4969.0
False,58.0,36.0,930.269377466514,78.0,163.0,47.0,79.0,84.0,3382.0
True,20314.0,11318.0,3325.5870941868693,14.0,31.0,13.0,6.0,54.0,2780.0
False,468.0,264.0,1868.448043193251,19.0,24.0,3.0,24.0,8.0,913.0
False,584.0,398.0,2336.664712373558,7.0,22.0,0.0,29.0,9.0,2245.0
False,682.0,402.0,1393.5465540415055,8.0,7.0,2.0,19.0,8.0,1565.0
True,71402.0,36224.0,3530.838462057492,180.0,194.0,33.0,82.0,79.0,27033.0
False,574.0,304.0,3021.8218495404253,17.0,14.0,2.0,30.0,12.0,1263.0
True,7612.0,4302.0,1255.0338543479463,0.0,2.0,2.0,0.0,0.0,752.0
True,2266.0,1170.0,857.6872146733061,0.0,2.0,2.0,0.0,6.0,624.0
True,1590.0,936.0,1226.0629505421507,0.0,0.0,0.0,0.0,0.0,780.0
True,1728.0,968.0,1855.8471938664336,123.0,92.0,21.0,24.0,133.0,1490.0
False,3368.0,1928.0,2065.676221362918,42.0,56.0,16.0,41.0,44.0,1056.0
False,2972.0,1852.0,2794.4215172562413,9.0,29.0,15.0,29.0,26.0,5137.0
False,32.0,18.0,3203.189720235256,5.0,1.0,1.0,5.0,16.0,2439.0
False,3594.0,2018.0,11736.013697682503,0.0,0.0,0.0,0.0,0.0,449.0
True,1868.0,994.0,4185.167715159669,133.0,105.0,16.0,68.0,101.0,5215.0
False,94.0,52.0,2122.1522540608985,2.0,1.0,0.0,8.0,20.0,313.0
False,460.0,246.0,1486.846185148263,2.0,2.0,1.0,22.0,21.0,339.0
False,2142.0,1112.0,7204.139024429433,13.0,5.0,5.0,19.0,25.0,369.0
False,48.0,28.0,9826.987861857362,13.0,8.0,1.0,46.0,29.0,4051.0
False,1532.0,794.0,1340.6704995959085,0.0,1.0,0.0,16.0,10.0,380.0
True,222.0,134.0,657.6415537797584,102.0,368.0,40.0,32.0,195.0,6661.0
True,1810.0,1158.0,1817.1312640115048,50.0,66.0,4.0,74.0,78.0,2798.0
True,4978.0,2606.0,4311.684126823743,134.0,140.0,49.0,98.0,90.0,6216.0
False,4876.0,2520.0,6197.440141531906,71.0,60.0,9.0,38.0,83.0,5671.0
False,4384.0,2312.0,1376.1158707198108,48.0,83.0,17.0,44.0,27.0,2676.0
False,13550.0,7334.0,3110.652000296709,12.0,17.0,0.0,22.0,12.0,3893.0
False,1006.0,632.0,3953.585169907034,18.0,20.0,11.0,26.0,20.0,1974.0
True,5884.0,3306.0,7000.522558412996,85.0,363.0,25.0,30.0,163.0,3572.0
True,6362.0,3496.0,9642.957271104024,247.0,396.0,82.0,156.0,186.0,12953.0
True,53950.0,32328.0,3799.240426757331,227.0,250.0,123.0,79.0,210.0,16593.0
True,20806.0,12328.0,3193.66344662602,234.0,360.0,107.0,109.0,273.0,13829.0
False,7254.0,4580.0,3139.109938328224,23.0,24.0,6.0,30.0,42.0,7442.0
False,16554.0,8474.0,2690.384252095347,32.0,45.0,3.0,17.0,32.0,3798.0
False,3234.0,1706.0,2088.815079718765,48.0,73.0,28.0,55.0,40.0,8823.0
False,22112.0,10404.0,3010.069846137946,20.0,16.0,2.0,6.0,20.0,2962.0
False,796.0,418.0,2285.8502052957533,13.0,26.0,9.0,17.0,28.0,2433.0
False,3144.0,1454.0,3260.9078792976147,31.0,69.0,5.0,18.0,24.0,4462.0
True,664.0,402.0,2390.646498318546,221.0,393.0,68.0,140.0,243.0,11327.0
False,2466.0,1606.0,13455.075095130582,28.0,2.0,1.0,11.0,44.0,1885.0
False,10.0,8.0,10149.502822928142,157.0,142.0,37.0,23.0,160.0,0.0
False,21118.0,13126.0,10239.773420106529,13.0,6.0,12.0,19.0,28.0,4073.0
False,746.0,386.0,2757.22778347651,60.0,110.0,22.0,20.0,25.0,4165.0
False,3226.0,1904.0,9425.307340007268,4.0,0.0,0.0,3.0,0.0,8796.0
False,1058.0,612.0,2303.8919509513184,0.0,0.0,0.0,9.0,0.0,2037.0
False,5372.0,3456.0,1442.5132688363717,12.0,38.0,5.0,70.0,27.0,1994.0
False,820.0,494.0,3312.563485827701,26.0,46.0,6.0,31.0,42.0,3538.0
False,5564.0,3728.0,4843.456569973545,9.0,35.0,29.0,1.0,54.0,7924.0
True,984.0,586.0,1770.1823680680634,45.0,34.0,12.0,15.0,29.0,6391.0
False,5644.0,3364.0,2370.1940019237263,26.0,29.0,4.0,33.0,52.0,8135.0
False,550.0,436.0,1116.1477836766262,34.0,44.0,12.0,40.0,66.0,9538.0
True,64.0,48.0,2620.12232928237,40.0,42.0,6.0,45.0,55.0,1858.0
False,23182.0,13460.0,2177.151203920282,48.0,40.0,15.0,144.0,55.0,4044.0
True,17610.0,9348.0,5843.644510258933,176.0,209.0,37.0,176.0,341.0,18305.0
False,12384.0,6990.0,3323.92225567147,82.0,152.0,38.0,115.0,80.0,9557.0
False,24280.0,13898.0,5133.430184707949,144.0,217.0,71.0,76.0,174.0,13237.0
False,12930.0,6690.0,10294.211324923424,25.0,32.0,9.0,35.0,18.0,3387.0
False,2102.0,1234.0,3499.0557931109256,161.0,781.0,97.0,101.0,383.0,8824.0
False,4700.0,3050.0,3775.707870387369,114.0,114.0,16.0,133.0,95.0,9102.0
False,284.0,142.0,4048.596091228477,5.0,1.0,5.0,7.0,20.0,7112.0
False,26.0,16.0,2167.174426404435,39.0,49.0,11.0,38.0,29.0,1845.0
False,10.0,4.0,9261.334538615069,1.0,0.0,0.0,0.0,7.0,1822.0
False,39942.0,21882.0,2425.703746203332,15.0,29.0,6.0,47.0,28.0,615.0
False,2960.0,1628.0,2116.54155502432,49.0,88.0,9.0,91.0,48.0,12008.0
False,62310.0,36202.0,5446.040664074038,106.0,177.0,29.0,119.0,132.0,13242.0
False,960.0,516.0,1997.3883618962573,3.0,9.0,3.0,45.0,15.0,9797.0
False,22424.0,13396.0,3904.989553686168,23.0,34.0,35.0,62.0,43.0,9378.0
False,332.0,178.0,4826.494812351349,109.0,168.0,28.0,94.0,74.0,5476.0
False,10868.0,6224.0,3922.870942833704,131.0,97.0,10.0,137.0,44.0,11930.0
True,7878.0,4892.0,1646.0372388463727,0.0,0.0,2.0,1.0,0.0,14461.0
True,16258.0,9300.0,3001.916147699165,248.0,432.0,106.0,190.0,213.0,10969.0
True,964.0,524.0,1252.1384878111307,25.0,15.0,9.0,46.0,25.0,6844.0
True,1554.0,824.0,1552.6647913325548,19.0,14.0,8.0,39.0,18.0,6109.0
False,28304.0,16306.0,12295.023101380755,15.0,20.0,4.0,62.0,30.0,8442.0
True,3472.0,2044.0,6442.873007069054,78.0,167.0,26.0,80.0,84.0,7196.0
False,6130.0,3608.0,3320.8565569735188,14.0,9.0,3.0,29.0,12.0,3828.0
False,46.0,34.0,1309.1011864983043,18.0,13.0,4.0,42.0,14.0,2571.0
False,14926.0,8222.0,4656.559147162996,139.0,206.0,43.0,60.0,80.0,12329.0
True,41174.0,24622.0,5205.1187386561605,260.0,253.0,89.0,113.0,241.0,19458.0
False,110.0,52.0,3365.635854849744,25.0,6.0,5.0,9.0,8.0,4.0
False,5566.0,3594.0,3859.253479357238,23.0,60.0,11.0,43.0,27.0,1147.0
False,428.0,248.0,4449.591871353593,13.0,40.0,8.0,25.0,18.0,1334.0
False,11998.0,6514.0,2978.419671360652,32.0,46.0,8.0,43.0,16.0,2518.0
False,19604.0,12002.0,3282.5602855383427,1.0,2.0,1.0,3.0,4.0,2243.0
False,6204.0,4170.0,3707.649988272907,37.0,87.0,11.0,57.0,21.0,951.0
False,150.0,84.0,3790.78352852928,50.0,88.0,22.0,51.0,24.0,512.0
False,350.0,198.0,4088.201773250417,13.0,12.0,1.0,5.0,10.0,1764.0
False,6294.0,3134.0,1921.8242196258768,37.0,15.0,0.0,15.0,28.0,1211.0
False,1398.0,894.0,1419.7096279752034,2.0,3.0,1.0,14.0,8.0,918.0
False,140.0,84.0,3617.704548145522,13.0,38.0,14.0,69.0,16.0,1215.0
False,1480.0,852.0,3955.229048805412,41.0,48.0,8.0,54.0,47.0,8620.0
True,63240.0,34028.0,5599.77807311337,271.0,444.0,174.0,185.0,479.0,17046.0
True,86696.0,48560.0,4220.7485238187655,42.0,49.0,28.0,35.0,74.0,17091.0
True,20678.0,11122.0,2934.718838718703,113.0,305.0,228.0,95.0,136.0,13706.0
False,5762.0,2990.0,7086.3536664452695,0.0,2.0,0.0,24.0,6.0,11633.0
False,116.0,80.0,1684.4356636397108,1.0,22.0,17.0,12.0,17.0,813.0
False,1094.0,630.0,1780.1416839165483,48.0,35.0,12.0,25.0,53.0,11131.0
True,1834.0,958.0,3308.4468475148688,32.0,52.0,51.0,54.0,72.0,5908.0
True,6326.0,4046.0,2699.356630632012,32.0,52.0,51.0,54.0,72.0,5908.0
False,156.0,80.0,3429.772077447953,5.0,20.0,15.0,4.0,28.0,4036.0
False,5266.0,3002.0,2159.662155596563,2.0,11.0,10.0,2.0,18.0,4593.0
True,3540.0,1848.0,3842.0263623869223,20.0,31.0,18.0,10.0,32.0,2606.0
True,43048.0,25088.0,2140.570289662474,20.0,9.0,10.0,5.0,32.0,3107.0
True,41956.0,21962.0,6199.241198552792,36.0,24.0,33.0,67.0,88.0,2848.0
False,4548.0,2412.0,7478.219582446601,0.0,0.0,0.0,0.0,0.0,6002.0
False,12660.0,7390.0,2814.060375587216,0.0,0.0,0.0,0.0,0.0,3054.0
False,2198.0,1120.0,3365.814193134824,4.0,0.0,2.0,0.0,6.0,3990.0
False,806.0,520.0,2857.117331224837,2.0,12.0,24.0,3.0,28.0,3677.0
False,8476.0,4590.0,2752.989982575571,2.0,0.0,0.0,2.0,0.0,7492.0
True,3312.0,2074.0,5170.120475598533,203.0,499.0,125.0,143.0,397.0,15300.0
True,12.0,8.0,7751.583375659918,77.0,136.0,20.0,65.0,62.0,17316.0
False,9264.0,4516.0,1515.9643169193594,33.0,22.0,4.0,14.0,29.0,1598.0
False,9922.0,4688.0,14925.392206749038,141.0,302.0,47.0,93.0,155.0,2063.0
False,418.0,204.0,10916.75051031097,86.0,159.0,33.0,46.0,114.0,1817.0
False,954.0,530.0,2438.494954988196,42.0,27.0,4.0,73.0,21.0,2677.0
False,414.0,168.0,2043.823549277424,16.0,12.0,4.0,85.0,30.0,1197.0
False,796.0,462.0,2174.184029706143,19.0,1.0,3.0,15.0,20.0,1066.0
False,120.0,58.0,4010.108832847364,17.0,20.0,16.0,36.0,46.0,493.0
False,1112.0,536.0,655.7017479510791,8.0,1.0,1.0,13.0,6.0,1020.0
False,6118.0,3036.0,2177.8519124032305,266.0,177.0,119.0,24.0,48.0,639.0
False,286.0,152.0,680.100405335057,21.0,15.0,3.0,53.0,34.0,1444.0
False,848.0,492.0,1801.836049930947,0.0,3.0,3.0,24.0,8.0,2740.0
False,506.0,246.0,7264.1801301687265,14.0,5.0,2.0,13.0,6.0,1540.0
False,15764.0,8522.0,7982.9125748627985,4.0,2.0,0.0,34.0,2.0,2314.0
False,9496.0,4774.0,3662.562179593525,17.0,9.0,0.0,20.0,24.0,1314.0
False,1578.0,872.0,11164.080739293127,26.0,18.0,0.0,22.0,35.0,1489.0
False,2504.0,1196.0,3593.9574036076174,110.0,193.0,42.0,102.0,112.0,1802.0
False,17230.0,8054.0,13450.777235568346,3.0,3.0,2.0,13.0,2.0,1236.0
False,1010.0,546.0,5093.873989774103,18.0,10.0,9.0,12.0,20.0,993.0
False,222.0,130.0,1774.4349528427697,3.0,1.0,0.0,7.0,22.0,1009.0
True,18692.0,10014.0,5651.188245952955,68.0,80.0,91.0,117.0,232.0,8775.0
True,5336.0,3200.0,3781.715987313124,75.0,152.0,74.0,88.0,176.0,7702.0
False,18138.0,9836.0,4951.970425812461,67.0,106.0,18.0,69.0,48.0,15186.0
True,3230.0,1736.0,4879.205826693262,3.0,6.0,8.0,23.0,44.0,2590.0
